id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path
129,Spirited Away,8.534,18216.0,Released,2001.0,274925095.0,125.0,19000000.0,tt0245429,ja,千と千尋の神隠し,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",35.7217,Beyond the tunnel was a mysterious town.,"Animation, Family, Fantasy","Studio Ghibli, Tokuma Shoten, Nippon Television Network Corporation, Mitsubishi, dentsu, TFC",Japan,日本語,"Minako Masuda, Tsuzuki Kayako, Makiko Oku, Yumi Tamai, Miwa Takachi, Yôko Ôno, Rumi Hiiragi, Yasuko Sawaguchi, Shinji Tokumaru, Ken Yasuda, Shirou Saitou, Tatsuya Gashûin, Rina Yamada, Takashi Naito, Bunta Sugawara, Keiko Tsukamoto, Tetsurô Ishibashi, Yo Oizumi, Shinobu Katabuchi, Noriko Kitou, Ikuko Yamamoto, Akio Nakamura, Naoto Kaji, Tsunehiko Kamijô, Shigeru Wakita, Mina Meguro, Michiko Yamamoto, Yoshitaka Sukegawa, Orika Ono, Hiromi Takeuchi, Kaori Yamagata, Koba Hayashi, Masayuki Kizu, Shigeyuki Totsugi, Mari Natsuki, Akiko Tomihira, Katsutomo Shîbara, Noriko Yamaya, Takehiko Ono, Katsuhisa Matsuo, Mayumi Saco, Miyu Irino, Aki Tachikawa, Sonoko Soeda, Ryunosuke Kamiki, Sachie Azuma, Kazutaka Hayashida, Masahiro Asano",Hayao Miyazaki,Atsushi Okui,"Goro Miyazaki, Hayao Miyazaki","Yasuyoshi Tokuma, Toshio Suzuki",Joe Hisaishi,8.6,965677.0,/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg
1995,Lara Croft: Tomb Raider,5.908,6485.0,Released,2001.0,274703340.0,100.0,115000000.0,tt0146316,en,Lara Croft: Tomb Raider,"Orphaned heiress, English aristocrat and intrepid archaeologist, Lara Croft, embarks on a dangerous quest to retrieve the two halves of an ancient artifact which controls time before it falls into the wrong hands. As an extremely rare planetary alignment is about to occur for the first time in 5,000 years, the fearless tomb raider will have to team up with rival adventurers and sworn enemies to collect the pieces, while time is running out. But, in the end, who can harness the archaic talisman's unlimited power?",8.1893,Born into Wealth. Groomed by the Elite. Trained for Combat.,"Adventure, Action, Fantasy","Paramount Pictures, Mutual Film Company, Lawrence Gordon Productions, Eidos Films","United Kingdom, United States of America",English,"Jon Voight, Julian Rhind-Tutt, Leslie Phillips, Jimmy Roussounis, Noah Taylor, Steve Darts, Robert Phillips, Sylvano Clarke, Olegar Fedoro, Ayla Amiral, Angelina Jolie, Henry Wyndham, John Ioannou, Anna Maria Everett, Prince Thompson Iyamu, Rachel Appleton, Stephanie Burns, Richard Johnson, Wai-Keat Lau, Aidan Harrington, Gary Bunn, Sonny Caldinez, Ray Donn, Daniel Craig, James Embree, David Cheung, David K.S. Tse, Richenda Carey, Chris Barrie, Carl Chase, Ozzie Yue, Iain Glen",Simon West,Peter Menzies Jr.,"Sara B. Cooper, Michael Colleary, Simon West, John Zinman, Mike Werb, Patrick Massett","Stuart Baird, Lawrence Gordon, Jeremy Heath Smith, Lloyd Levin, Colin Wilson",Graeme Revell,5.8,230796.0,/ye5h6fhfz8TkKV4QeuTucvFzxB9.jpg
644,A.I. Artificial Intelligence,7.054,6621.0,Released,2001.0,235926552.0,146.0,100000000.0,tt0212720,en,A.I. Artificial Intelligence,"David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David.",8.1004,"David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.","Drama, Science Fiction, Adventure","Warner Bros. Pictures, DreamWorks Pictures, Amblin Entertainment, Stanley Kubrick Productions","United Kingdom, United States of America",English,"Eugene Osment, Erik Bauersfeld, Paula Malcomson, Laurence Mason, Jude Law, Theo Greenly, Wayne Wilderson, Max Brody, John Prosky, Christopher Dye, Kathryn Morris, Lily Knight, Duane Buford, Curt Youngberg, Dillon McEwin, Brian Turk, Michael Fishman, Andy Morrow, R. David Smith, Keith Campbell, William Hurt, Sam Robards, Haley Joel Osment, Laia Salla, Kevin Sussman, Vito Carenzo, Michael Shamus Wiles, Kelly McCool, Jim Jansen, Al Jourgensen, Kate Nei, Jeanine Salla, Mark Allan Staubach, Ken Palmer, Meryl Streep, Jeremy Kissner, Ken Leung, Tim Rhoze, Jake Thomas, Tom Gallop, John Harmon, Michael Mantell, Miguel Pérez, Claude Gilbert, Jason Sutter, Diane Fletcher, Ben Kingsley, Justina Machado, Robin Williams, Michael Berresse, Enrico Colantoni, Jack Angel, Matt Malloy, Paul Barker, Tim Rigby, Billy Scudder, Ty Coon, Eliza Coleman, Clara Bellar, Adrian Grenier, Adam Grossman, Clark Gregg, Chris Rock, Brent Sexton, Matt Winston, Sabrina Grdevich, Brendan Gleeson, Ashley Scott, Frances O'Connor, J. Alan Scott, Red King, Hunter King, Bobby Harwell, April Grace, Rena Owen, Adam Alexi-Malle",Steven Spielberg,Janusz Kamiński,"Brian Aldiss, Steven Spielberg, Ian Watson","Kathleen Kennedy, Steven Spielberg, Walter F. Parkes, Bonnie Curtis, Jan Harlan",John Williams,7.2,338970.0,/8MZSGX5JORoO72EfuAEcejH5yHn.jpg
1933,The Others,7.618,7122.0,Released,2001.0,210002906.0,101.0,17000000.0,tt0230600,en,The Others,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",9.0995,Sooner or later they’ll find you.,"Horror, Mystery, Thriller","Cruise/Wagner Productions, Sogecine, Las Producciones del Escorpión","Spain, United States of America, France",English,"Gordon Reid, Michelle Fairley, Renée Asherson, Alakina Mann, James Bentley, Nicole Kidman, Eric Sykes, Alexander Vince, Elaine Cassidy, Christopher Eccleston, Aldo Grilo, Fionnula Flanagan, Ricardo López, Keith Allen",Alejandro Amenábar,Javier Aguirresarobe,Alejandro Amenábar,"José Luis Cuerda, Rick Schwartz, Harvey Weinstein, Paula Wagner, Bob Weinstein, Sunmin Park, Tom Cruise, Fernando Bovaira",Alejandro Amenábar,7.6,426951.0,/p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg
9799,The Fast and the Furious,7.003,10768.0,Released,2001.0,207283925.0,106.0,38000000.0,tt0232500,en,The Fast and the Furious,"Dominic Toretto is a Los Angeles street racer suspected of masterminding a series of big-rig hijackings. When undercover cop Brian O'Conner infiltrates Toretto's iconoclastic crew, he falls for Toretto's sister and must choose a side: the gang or the LAPD.",1.0549,"If you have what it takes, you can have it all.","Action, Crime, Thriller","Ardustry Entertainment, Universal Pictures, Original Film, Mediastream Film","Germany, United States of America",English,"Ted Levine, Vin Diesel, David Douglas, F. Valentino Morales, Megan Baker, R.J. de Vera, Stanton Rutledge, Doria Anselmo, Rob Cohen, Vyto Ruginis, Johnny Strong, Glenn K. Ota, Thom Barry, Monica Tamayo, Neal H. Moritz, Jordana Brewster, Kevin Smith, Paul Walker, Felicia Tang, Rick Yune, Mike White, Beau Holden, Delphine Pacific, Ja Rule, Matt Schulze, Reggie Lee, Michelle Rodriguez, Chad Lindberg, Noel Gugliemi, Tammy Monica Gegamian, Peter Navy Tuiasosopo",Rob Cohen,Ericson Core,"David Ayer, Gary Scott Thompson, Austin Hunza, Erik Bergquist","John Pogue, Doug Claybourne, Neal H. Moritz",BT,6.8,456976.0,/gqY0ITBgT7A82poL9jv851qdnIb.jpg
1903,Vanilla Sky,6.82,4615.0,Released,2001.0,203388341.0,136.0,68000000.0,tt0259711,en,Vanilla Sky,"David Aames has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia, his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.",7.8684,LoveHateDreamsLifeWorkPlayFriendshipSex.,"Mystery, Romance, Science Fiction","Paramount Pictures, Cruise/Wagner Productions, Vinyl Films, Sogecine, Summit Entertainment, Artisan Entertainment","United States of America, Spain","English, Español, Português","Craig Callow, Celina Belizan, Stacey Sher, Ivana Miličević, Laura Fraser, David Lewison, Oona Hart, W. Earl Brown, Jennifer Marie Kelley, Tim Hopper, Zach Hudson, John Fedevich, Armand Schultz, Marty Collins, Laurel Wiley, Ray Proscia, Tommy Lee, Tilda Swinton, Ken Leung, Cameron Diaz, James Murtaugh, Delaina Mitchell, Randy Woodside, Ronald Rand, Paul Haggar, Cindy Crowe, Timothy Spall, Noah Taylor, Mel Thompson, Steven Colvin, Jhaemi Willens, Tony Collucci, Julia Decker, Robertson Dean, Shalom Harlow, Holly Raye, Mark Bramhall, Curt Skaggs, Jennifer Aspen, Alicia Witt, Roger Lim, Michael Shannon, Kurt Russell, Steven Spielberg, Robert F. Harrison, Tasha Tae, Jeff Weiss, Jessica Siemens, Tara Lipinski, Jennifer Griffin, Patrick McMullen, Cameron Watson, Erin McElmurry, Jane Pratt, Michael G. Kehoe, Adam LeGrant, Lori Lezama, Johnny Galecki, Mark Kozelek, Ana Maria Quintana, Bryan Todd, Todd Harrison, Danielle Wolff, Penélope Cruz, Jack Hall, Tom Cruise, Jason Lee, Conan O'Brien, Nicole Taylor Hart, Marie Paquim, Jan Munroe, Carolyn Byrne, Jennifer Gimenez, Alice Marie Crowe, Mark Pinter, Christy Meyers, William Mapother, Jonathan Sanger, Janine Foster, Christie Will Wolf, John Kepley, Robin Van Sharner, Scotch Ellis Loring, Brent Sexton, Fred Schruers, Jean Carol, Julia Carothers Hughes, Bobby Walsh, Ryan Keating, John Sypolt, Carly Starr Brullo Niles",Cameron Crowe,John Toll,"Cameron Crowe, Alejandro Amenábar, Mateo Gil","Jonathan Sanger, Danny Bramson, Cameron Crowe, Patrick Wachsberger, Paula Wagner, Bill Block, Fernando Bovaira, Tom Cruise",Nancy Wilson,6.9,308522.0,/cAh2pCiNPftsY3aSqJuIOde7uWr.jpg
10992,Cats & Dogs,5.38,1729.0,Released,2001.0,200687492.0,87.0,60000000.0,tt0239395,en,Cats & Dogs,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.",3.7037,Things Are Gonna Get Hairy!,"Family, Comedy, Action, Adventure, Fantasy","Village Roadshow Pictures, NPV Entertainment, Mad Chance, Zide-Perry Productions, BenderSpink, Warner Bros. Pictures",United States of America,"Italiano, English","Charlton Heston, Salome Jens, Mar Andersons, Lauren K. Robek, Alec Baldwin, Susan Sarandon, Randi Kaplan, John Michael Higgins, Frank Meschkuleit, Alexander Pollock, Mary Bogue, Joe Pantoliano, Paul Pape, Gillian Barber, Lou Bollo, Charles Andre, Jon Lovitz, Mark Schooley, Danny Mann, Babe Dolan, Richard Steven Horvitz, Alvin Sanders, Reg Glass, Frank Welker, Trish Schill, Doris Chillcott, Sean Hayes, Peggy Logan, Frank C. Turner, Tobey Maguire, Michael Clarke Duncan, Billy West, Myron Natwick, Scott Nicholson, Victor Wilson, Pamela Perry, Elizabeth Perkins, Alicia Michelle, Jeff Goldblum, Glenn Ficarra, Miriam Margolyes, Carol Ann Susi",Lawrence Guterman,Julio Macat,"Glenn Ficarra, Bob Camp, John Requa","Chris Bender, Andrew Lazar, Warren Zide, Craig Perry, Christopher DeFaria, Bruce Berman, J.C. Spink",John Debney,5.2,65663.0,/wUWoat7L4vvQburQ8pVEJhRG9L5.jpg
10865,Atlantis: The Lost Empire,7.038,5111.0,Released,2001.0,186053725.0,95.0,120000000.0,tt0230011,en,Atlantis: The Lost Empire,A young linguist named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.,5.7008,Unlock the secret to the greatest mystery the world has ever known.,"Animation, Family, Adventure, Science Fiction","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,"English, Français, Español","Frank Welker, Jim Varney, Michael J. Fox, Natalie Strom, Jim Cummings, Cree Summer, James Garner, John Mahoney, Leonard Nimoy, Don Novello, Patrick Pinney, Claudia Christian, David Ogden Stiers, Corey Burton, Jacqueline Obradors, Florence Stanley, Phil Morris","Gary Trousdale, Kirk Wise",,"David Reynolds, Plato, Joss Whedon, Bryce Zabel, Dean DeBlois, Chris Ure, Gary Trousdale, Jackie Zabel, Tab Murphy, Kirk Wise",Don Hahn,James Newton Howard,6.9,147617.0,/rdCyK9hgoA2vYrLtVFpDc3KWBaC.jpg
824,Moulin Rouge!,7.529,4826.0,Released,2001.0,179213434.0,128.0,52500000.0,tt0203009,en,Moulin Rouge!,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",5.4324,No laws. No limits. One rule. Never fall in love.,"Drama, Romance, Music","20th Century Fox, Bazmark","Australia, United States of America","Français, Español, English","Glyn Gray, Lisa Callingham, Mitchel Falagan, Rochelle Jones, Nicole Kidman, Chris Mayhew, Caroline Kaspar, Lorry D'Ercole, Adrien Janssen, Ryan Males, Veronica Beattie, Fallon King, Ewan McGregor, Susan Black, Patrick Harding-Irmer, Ashley Wallen, Dee Donavan, Sotiri Sotiropoulos, Shaun Parker, Daniel Scott, David Scotchford, Michael Edge, Pina Conti, Kerry Casey, Michael Boyd, Jim Broadbent, Peter Collingwood, Troy Phillips, Mandy Liddell, Nash Edgerton, Matthew Dale, Richard Roxburgh, Cameron Mitchell, Greg Robinson, Jordan Ashton, Ozzy Osbourne, Kelly Grauer, Scotty Gregory, Rodney Syaranamual, Tony Lynch, Nandy McClean, Tim Elliott, Carole Skinner, Matt Wilson, Stephen Colyer, Natalie Mendoza, Harlin Martin, Nathan M. Wright, Don Reid, Brenda De Lacy, Michelle Wriggles, Rosetta Cook, Luke Alleva, Joseph 'Pepe' Ashton, Linal Haft, Alex Harrington, Dennis Dowlut, Kip Gamblin, Nicole Fantl, Plácido Domingo, Sandi Finlay, Norman Kaye, Melanie Mackay, Michelle Hopper, Stephen Holford, Christine Anu, Mark Hodge, Tracie Morley, Kahlia Greksa, Karinna Greksa, Jamie Jewell, Marcos Falagan, Steve Grace, Andrew Micallef, Jacek Koman, Ian Lind, Anthony Young, Fiona Gage, Sue-Ellen Shook, Camilla Jakimowicz, Caroline O'Connor, Greg Poppleton, Anastacia Flewin, John Leguizamo, Arthur Dignam, Jonathan Schmölzer, Jonathan Hardy, Charmaine Martin, Peter Whitford, Kylie Minogue, Garry McDonald, Deobia Oparei, Tara Morice, Deon Nuku, Danielle Brown, Wendy McMahon, David Wenham, Jenny Wilson, Lara Mulcahy, Kiruna Stamell, Keith Robinson, Jason King, Maya McClean, Liliya May, Chris Pickard, Andrew Aroustian, Craig Haines, Hamish McCann, Aurel Verne, Kerry Walker, Cass Cumerford, Nicole Brooks, Neeraj Singh, Elise Mann, Harold Kissin, Johnny Lockwood, Darren Dowlut, Brett Praed, Fleur Denny, Jaclyn Hanson, Troy Harrison, Shaun Holloway, David Whitford, Matthew Whittet, Albin Pahernik, Wilson Alcorn, Bradley Spargo",Baz Luhrmann,Donald McAlpine,"Craig Pearce, Baz Luhrmann","Fred Baron, Martin Brown, Baz Luhrmann",Craig Armstrong,7.5,314355.0,/2kjM5CUZRIU5yOANUowrbJcRL9L.jpg
10808,Dr. Dolittle 2,5.319,1758.0,Released,2001.0,176100000.0,87.0,70000000.0,tt0240462,en,Dr. Dolittle 2,"A group of beavers ask Dr. Dolittle to save their habitat from loggers. The only hope is to get the forest preserved because it's the home of a protected bear, but there's a problem: the bear's the only bear in the forest, so she can't reproduce. Undaunted, Dolittle persuades a circus bear to help out, but he has to teach him not just the ways of the wild, but the wiles of lady bears too.",3.9642,The doctor is in again.,"Comedy, Family, Romance, Fantasy","Joseph M. Singer Entertainment, Davis Entertainment, 20th Century Fox",United States of America,English,"Lisa Marie Hugueley, Eddie Murphy, Trevor Denman, Renée Taylor, Steve Irwin, Ken Hudson Campbell, Isaac Hayes, Tom Kenny, Reni Santoni, Georgia Engel, Mark Griffin, Cedric the Entertainer, Joey Lauren Adams, John Witherspoon, Kristen Wilson, Hal Sparks, Jamie Kennedy, Lawrence Pressman, Kevin Pollak, David DeLuise, Jacob Vargas, Richard C. Sarafian, Maria Arcé, Tank the Bear, Steve Zahn, Clyde Kusatsu, Lil' Zane, Chris Marley, E.J. Wessel, Mandy Moore, Googy Gress, Kyla Pratt, Bob Odenkirk, Adam Vernier, Michael McKean, Anne Stedman, Phil Proctor, Norm Macdonald, Frankie Muniz, Keone Young, Shaun Robinson, Denise Dowse, Jeffrey Jones, Brie Hill Arbaugh, Louise Osbourne, David Cross, David L. Lander, Tara Mercurio, John Leguizamo, Crystal the Monkey, Elayn J. Taylor, Tommy Bush, James Avery, Lisa Kudrow, Andy Dick, Mike Epps, Victor Raider-Wexler, Andy Richter, John DiMaggio, Michael Rapaport, Arnold Schwarzenegger, Melique Berger, Doug Seus, Raven-Symoné",Steve Carr,Daryn Okada,"Larry Levin, Joshua Sternin, Hugh Lofting, Jennifer Ventimilia","Neil Machlis, Joseph Singer, John Davis",David Newman,4.8,49882.0,/asYjHXBoD44B6mLOcZtMfMV3hm1.jpg
194,Amélie,7.919,12345.0,Released,2001.0,173921954.0,122.0,10000000.0,tt0211915,fr,Le Fabuleux Destin d'Amélie Poulain,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",11.9809,She’ll change your life.,"Comedy, Romance","Victoires Productions, Tapioca Films, France 3 Cinéma, MMC Independent, UGC","France, Germany","Français, Pусский","Isabelle Nanty, Luc Palun, Thierry Gibault, François Viaur, Marc Amyot, Isis Peyrade, Philippe Beautier, Jamel Debbouze, Manoush, Guillaume Viry, Amaury Babault, Julianna Kovacs, Karine Asure, Frédéric Mitterrand, Fabien Béhar, Armelle, Dean Baykan, Mady Malroux, Jacques Viala, Charles-Roger Bour, Alain Floret, Jean Rupert, Rufus, Valériane de Villeneuve, Christiane Bopp, Clément Chebli, Franck-Olivier Bonnet, Lorella Cravotta, Urbain Cancelier, Monette Malroux, Ticky Holgado, Flora Guiet, Patrick Paroux, Dominique Bettenfeld, Jean-Pol Brissart, Serge Merlin, Jean Darie, François Bercovici, Jonathan Joss, Thierry Arfeuillères, François Aubineau, André Dussollier, Claire Maurier, Artus de Penguern, Yolande Moreau, Kevin Dias, Andrée Damant, Franck Monier, Frankie Pain, Gérald Weingand, Jerry Lucas, Clotilde Mollet, Maurice Bénichou, Marie-Laure Descoureaux, Régis Iacono, Dominique Pinon, Raymonde Heudeline, Eloïse Labro, Fabienne Chaudat, Paule Daré, Philippe Paimblanc, Jacques Thébault, Sophie Tellier, Robert Gendreu, Claude Perron, Mathieu Kassovitz, Michel Robin, Jean-Pierre Becker, Eugène Berthier, Valérie Zarrouk, Laurent Delpit, Myriam Labbé, Marion Pressburger, Audrey Tautou",Jean-Pierre Jeunet,Bruno Delbonnel,"Guillaume Laurant, Jean-Pierre Jeunet","Arne Meerkamp van Embden, Claudie Ossard",Yann Tiersen,8.3,839519.0,/nSxDa3M9aMvGVLoItzWTepQ5h5d.jpg
855,Black Hawk Down,7.393,6322.0,Released,2001.0,172989651.0,145.0,92000000.0,tt0265086,en,Black Hawk Down,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",13.1037,Leave no man behind.,"Action, War, History","Jerry Bruckheimer Films, Revolution Studios, Scott Free Productions","United Kingdom, United States of America","English, Somali","Kim Coates, Ewen Bremner, Gabriel Casseus, Ian Virgo, Nikky Smedley, Pavel Vokoun, Brian Van Holt, Nikolaj Coster-Waldau, Sam Shepard, Tac Fitzgerald, Lee Geohagen, Glenn Morshower, Chris Beetem, Ewan McGregor, Enrique Murciano, Marcus Ashley, George Harris, Ron Eldard, Eric Bana, Giannina Facio, Steven Ford, Kofi Amankwah, Dan Woods, Johann Myers, Joshua Quarcoo, Tom Hardy, Tom Guiry, Treva Etienne, Brendan Sexton III, Ioan Gruffudd, Michael Roof, Tom Sizemore, Josh Hartnett, Danny Hoch, Johnny Strong, Norman Campbell Rees, Jeremy Piven, Hugh Dancy, Carmine Giovinazzo, Matthew Marsden, William Fichtner, Jason Hildebrandt, Corey Johnson, Orlando Bloom, Boyd Kestner, Željko Ivanek, Kent Linville, Tommy Dallace, Charlie Hofheimer, Ty Burrell, Richard Tyson, Jason Isaacs, Gregory Sporleder, Razaaq Adoti",Ridley Scott,Sławomir Idziak,"Ken Nolan, René Brar, Mark Bowden","Branko Lustig, Chad Oman, Simon West, Jerry Bruckheimer, Ridley Scott, Mike Stenson",Hans Zimmer,7.7,454432.0,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg
9880,The Princess Diaries,6.961,5251.0,Released,2001.0,165335153.0,115.0,37000000.0,tt0247638,en,The Princess Diaries,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",8.8964,She rocks. She rules. She reigns.,"Comedy, Family, Romance","Bottom of the Ninth Productions, Walt Disney Pictures, BrownHouse Productions",United States of America,English,"Patrick Noonan, Greg Lewis, Caroline Goodall, Clare Sera, Julie Paris, Sam Denoff, Bill Ferrell, Elizabeth Gudenrath, Kathy Garver, Darwood Chung, Tanya DiFrancesco, Heather Matarazzo, Tom Hines, René Auberjonois, Héctor Elizondo, Todd Lowe, Robert Glaudini, Patrick Richwood, Sparrow Heatley, Craig Richards, Terry Wayne, Barbara Nabozny, Joe Allen Price, Bianca Lopez, Willie Brown, Lenore Thomas, Marvin Braverman, Mark Thompson, Erin O'Reilly, Lori Sigrist, Barbara Marshall, Patrick John Flueger, Sandra Oh, Erika Young, Erik Bragg, Jeff Michalski, Sean O'Bryan, Brigitta Lauren, Steve Restivo, Kathleen Marshall, Gary Combs, Joel McCrary, Charles Guardino, Terry Brown, Nicholle Tom, James Brown Orleans, Sol Rosenthal, Jane Morris, Mindy Burbano, Allan Kent, Larry Miller, Daru Kawalkowski, Anne Hathaway, Ira Glick, Anita Marie Curran, Hope Alexander-Willis, Gwen Holloway, Meredith Shevory, Joe Unitas, Brian Phelps, Erik von Detten, Sunny Hawks, Andy Arness, Gwenda Perez, Cassie Rowell, Trey Carter, Shan Elliot, Tracy Reiner, Karl Makinen, Lily Marshall-Fricker, Shannon Wilcox, John Moran, Tonje Larsgard, Tamara Levinson, Stanley Frazen, Terri Sigrist, Julie Andrews, Diane Frazen, Rueben Grundy, Ethan Sandler, Mandy Moore, Bud Markowitz, Joe Ross, Ned Brower, Rob Zylowski, Sandra Taylor, Robert Schwartzman, Kimleigh Smith, Barry Ratcliffe, Bonnie Aarons, Ali Gage, Charlotte Marshall-Fricker",Garry Marshall,Karl Walter Lindenlaub,"Gina Wendkos, Meg Cabot","Whitney Houston, Mario Iscovich, Debra Martin Chase",John Debney,6.4,181872.0,/qSw4lzhDGeM5MjQc86BLzJALhBs.jpg
10054,Spy Kids,5.818,3685.0,Released,2001.0,147934180.0,88.0,35000000.0,tt0227538,en,Spy Kids,"Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""",7.9584,Real spies... only smaller,"Family, Action, Comedy, Adventure, Science Fiction","Troublemaker Studios, Dimension Films, Miramax",United States of America,"Español, English","Alexa PenaVega, Teri Hatcher, Johnny Reno, Daryl Sabara, Robert Patrick, Alan Cumming, Danny Trejo, Mike Judge, Kara Slack, Shannon Shea, Tony Shalhoub, Norman Cabrera, Richard Linklater, Dick Clark, Jeff Dashnaw, Guillermo Navarro, Carla Gugino, Antonio Banderas, Cheech Marin, George Clooney, Trant Batey",Robert Rodriguez,Guillermo Navarro,"Marc Baird, Robert Rodriguez","Harvey Weinstein, Robert Rodriguez, Cary Granat, Elizabeth Avellan, Bob Weinstein","John Debney, Danny Elfman, Robert Rodriguez, Heitor Pereira",5.6,135879.0,/j3rUkHIAAoKr6jU30q3Db4fcIF9.jpg
6073,The Mexican,6.0,1570.0,Released,2001.0,147845033.0,123.0,57000000.0,tt0236493,en,The Mexican,"Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",2.3012,Love with the safety off.,"Action, Comedy, Crime, Romance","Newmarket Films, Lawrence Bender Productions, Pistolero Productions, DreamWorks Pictures",United States of America,"English, Español","Marco López, J.K. Simmons, James Gandolfini, Luis Artagnan, Melisa Romero, Lawrence Bender, Angelina Peláez, William Fuller, Gerardo Taracena, Julia Roberts, David Krumholtz, Richard Coca, Ernesto Gómez Cruz, Loló Navarro, Brad Pitt, Humberto Fernández Tristan, Dale Raoul, Michael Cerveris, José Carlos Rodríguez, Daniel Escobar, Jorge Malpica, Sherman Augustus, Gene Hackman, Gilberto Barraza, Gustavo Aguilar Tejada, Ariane Pellicer, Miguel Ángel Fuentes, Alfredo Escobar, Jeremy Roberts, Clint Curtis, Salvador Sánchez, John Pisci, Ronald Simone, Emiliano Guerra, Mayra Sérbulo, Arthur Taxier, Steve Rossi, Carlos Lacámara, Luis Felipe Tovar, Alan Ciangherotti, Gloria M. Malgarini, Daniel Zacapa, Fausta Torres, Fermín Martínez, Bob Balaban, Pedro Armendáriz Jr., Castulo Guerra, Rudy Aikels, Lucía Pailles",Gore Verbinski,Dariusz Wolski,J. H. Wyman,"Lawrence Bender, William Tyrer, Christopher Ball, J. H. Wyman, Aaron Ryder, John Baldecchi",Alan Silvestri,6.1,121102.0,/5GqF6rVjUW6CVTuj7w1A2JE49AF.jpg
